"index","Job Title","Company Name","Company Star Rating","Company Location","Required Skills","URL"
416,Programmer Data Analyst-Mississauga-Officer/C11,Citi,3.9,Mississauga,"Python, Spark, SQL, Excel, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1136043&s=58&guid=0000017f94f52040aa156134d4bca655&src=GD_JOB_AD&t=SR&vt=w&cs=1_82d6304a&cb=1647471567215&jobListingId=1007719100311&jrtk=3-0-1fuafa83gu33d801-1fuafa83v28q6000-06d5dab13ddbaf13-
417,Intermediate Programmer/Analyst (Job 212),Ontario Universities' Application Centre,4.1,Guelph,"Java, SQL, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=0000017f94f52040aa156134d4bca655&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fd2cf464&cb=1647471567217&jobListingId=1007720558604&jrtk=3-0-1fuafa83gu33d801-1fuafa83v28q6000-cd2f4dc96180a158-
419,"Production Control Analyst, Grid 18",Maximus,3.4,Victoria,"Excel, MS office, Scala",https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=0000017f94f52040aa156134d4bca655&src=GD_JOB_AD&t=SR&vt=w&cs=1_f83691e6&cb=1647471567215&jobListingId=1007710171048&jrtk=3-0-1fuafa83gu33d801-1fuafa83v28q6000-7eea96e0111d212f-
420,Java Developer,SEQ Technology,,Toronto,"Java, Spark, SQL, Excel, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136043&s=58&guid=0000017f94f52040aa156134d4bca655&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4dcb6775&cb=1647471567220&jobListingId=1007702707124&jrtk=3-0-1fuafa83gu33d801-1fuafa83v28q6000-43099e73b094b879-
421,Python and Sr. Python Developer,Cerence,3.5,Toronto,"Python, Java, Azure, Excel, Microsoft office",https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=1136043&s=58&guid=0000017f94f52040aa156134d4bca655&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d73381d7&cb=1647471567218&jobListingId=1007556917902&jrtk=3-0-1fuafa83gu33d801-1fuafa83v28q6000-3305315811ef830a-
422,Analytics/AI,CGI Inc,3.8,Ottawa,"Python, Spark, R, Scala, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=616&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_4ec14ffa&cb=1647471436850&jobListingId=1007718006160&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-143e3ea720b078c8-
423,Data Science Intern - Toronto,PepsiCo,3.9,Mississauga,"Python, SQL, R",https://www.glassdoor.com/partner/jobListing.htm?pos=618&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_1913ac0b&cb=1647471436850&jobListingId=1007720722349&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-3d71bfcc12ac2796-
424,R / RShiny Software Engineer,"Analysis Group, Inc.",4.1,Montreal,"Python, Azure, R, R, Scala, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=627&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_f2d210f8&cb=1647471436851&jobListingId=1007712212388&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-26b3b407501a717f-
425,Sr. Data Science Engineer,Showman Sphere Inc,,Mississauga,"Python, SQL",https://www.glassdoor.com/partner/jobListing.htm?pos=621&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5831126a&cb=1647471436850&jobListingId=1007720707073&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-27d52e29574d27c5-
426,Economic Consultants,Conference Board of Canada,2.7,Ottawa,"Excel, R, MS office",https://www.glassdoor.com/partner/jobListing.htm?pos=617&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7a6528da&cb=1647471436850&jobListingId=1007690157065&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-5f8219938fc2ed90-
427,Data and AI,CGI Inc,3.8,Toronto,"Python, Spark, R, Scala, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=614&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_5c90a05e&cb=1647471436849&jobListingId=1007628202187&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-b7590054c2e7fe49-
428,Sr. Business Analyst,Showman Sphere Inc,,Mississauga,Scala,https://www.glassdoor.com/partner/jobListing.htm?pos=606&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_beba41de&cb=1647471436848&jobListingId=1007720693230&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-53ed6e0cea824b1d-
429,Data Analyst -,Dawn InfoTek Inc.,3.7,Toronto,"Python, Spark, Pandas, Numpy, Tableau, Power BI, Excel, scikit-learn, NLP",https://www.glassdoor.com/partner/jobListing.htm?pos=629&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ea18bb89&cb=1647471436851&jobListingId=1007689974254&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-fa7343fa2ecc9f9a-
430,"Specialist, Scoring & Modeling",Fairstone,3.4,London,"SQL, Excel, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=601&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_e83f4507&cb=1647471436848&jobListingId=1007714493653&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-db880b122e262fec-
431,"Analyst, Supply & Inventory - Remote",Canadian Blood Services,3.9,Ottawa,Microsoft office,https://www.glassdoor.com/partner/jobListing.htm?pos=611&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_b4d8a2d0&cb=1647471436849&jobListingId=1007691238753&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-4df4ce5705f4bcbd-
432,Catastrophe Modeling Analyst,Aviva,3.6,Markham,"Python, SQL, Excel, R",https://www.glassdoor.com/partner/jobListing.htm?pos=622&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_a59150ce&cb=1647471436850&jobListingId=1007606481509&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-0465e0f96b8145e2-
434,Data Scientist,Royal Bank of Canada,4.1,Toronto,"Python, Spark, R, Pytorch, Scala, NLP, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=610&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_002adb5b&cb=1647471436849&jobListingId=1007720407926&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-229373a68392cf67-
435,Data Analyst,SYNNEX Corporation,3.6,Toronto,"SQL, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=630&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_d35b151b&cb=1647471436851&jobListingId=1007598372760&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-584bda13474ff280-
437,"Senior Analyst, Risk Modeling",RCN Call Center Services,5.0,Oakville,"Python, SQL, Tableau, Power BI, R, MATLAB",https://www.glassdoor.com/partner/jobListing.htm?pos=624&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0f828d52&cb=1647471436850&jobListingId=1007715496292&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-40a76234934b0338-
438,"Intern, Photonics, Imaging, and X-ray",Triple Ring Technologies,3.6,Toronto,"Python, C++, MATLAB",https://www.glassdoor.com/partner/jobListing.htm?pos=604&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f4249e3a&cb=1647471436848&jobListingId=1007671524388&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-d326854c8d4b27e5-
440,Financial Analyst,Island Health,3.6,Nanaimo,Excel,https://www.glassdoor.com/partner/jobListing.htm?pos=609&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_c76088ae&cb=1647471436849&jobListingId=1007710194877&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-62ee5a14698dba78-
441,Statistical Analyst,Advanis,3.6,Edmonton,Excel,https://www.glassdoor.com/partner/jobListing.htm?pos=620&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_5d2f6f92&cb=1647471436850&jobListingId=1007655831968&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-a0cea53ab94feb4d-
443,Fraud Investigations Data Scientist,Pacific Blue Cross,3.6,Burnaby,"Python, SQL, Tableau, R",https://www.glassdoor.com/partner/jobListing.htm?pos=623&ao=1136043&s=58&guid=0000017f94f3229f89bb6707f2d14168&src=GD_JOB_AD&t=SR&vt=w&cs=1_5e60bfb3&cb=1647471436850&jobListingId=1007720540822&jrtk=3-0-1fuaf68nuu33d801-1fuaf68obn5cj800-19eb819c978d7d73-
444,"Director, Product Analytics",Thumbtack,4.0,Toronto,"Python, SQL, R",https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_394ca7d9&cb=1647471227828&jobListingId=1007703013687&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-5fcc800d4caa5f9a-
446,"Data Engineer, Product Analytics | Ingénieur de données, analyse de produits",Facebook App,4.3,Remote,"Python, C++, SQL, Scala",https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&cs=1_67d6cd83&cb=1647471227827&jobListingId=1007717348301&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-6ca5080e45957562-
447,Analytics Manager,Angi,3.6,Vancouver,"SQL, Tableau, Excel, R",https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9aa2887c&cb=1647471227830&jobListingId=1007699955118&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-49862f4dfd053283-
449,"Director, Health System Analytics",Ontario Health,3.5,Toronto,Excel,https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&cs=1_97d2e8f4&cb=1647471227828&jobListingId=1007720764129&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-12227c56ab663012-
450,"Analyst, People Analytics",BMO Financial Group,3.8,Toronto,"Python, SQL, Tableau, R, MATLAB",https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&cs=1_adb9ec73&cb=1647471227834&jobListingId=1007671842540&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-bb1dbf1f70a06f1a-
452,Junior Data Analytics Engineer,Tier1 Financial Solutions,3.5,Ottawa,"Python, SQL, Azure, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_80cd4322&cb=1647471227832&jobListingId=1007707101121&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-79095300699201fd-
453,"Manager, Customer Research and Analytics",Johnson & Johnson Family of Companies,5.0,Toronto,"Python, Tableau, Excel, R, PowerPoint",https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&cs=1_94337367&cb=1647471227832&jobListingId=1007654793853&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-ad1a81790a681696-
454,Reporting and Analytics Specialist,WFCU Credit Union,3.2,Windsor,"Python, SQL, Tableau, Excel, R",https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&cs=1_f732307d&cb=1647471227828&jobListingId=1007720700173&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-4c37a46d5dadea94-
456,Senior Product Analyst,Angi,3.6,Vancouver,"Python, SQL, Tableau, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0e222321&cb=1647471227828&jobListingId=1007704153051&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-09c65e0e37f2eeb4-
458,Analytics Engineer,FreshBooks,4.0,Toronto,"SQL, Tableau",https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_af6ac8fe&cb=1647471227830&jobListingId=1007681619107&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-5d604818c0d6f996-
459,eCommerce Product Internship,Open Farm,5.0,Toronto,Excel,https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&cs=1_3adbf702&cb=1647471227831&jobListingId=1007717602078&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-3bb6a5d22ad15d38-
460,Product Manager/Strategy 5-ProdDev,Oracle,3.8,Mississauga,Excel,https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&cs=1_7e8ecbfc&cb=1647471227833&jobListingId=1007709715841&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-a5ba4518170811e7-
461,Product Analytics Engineer (Toronto),StackAdapt,4.4,Canada,"Python, SQL, Tableau, Excel, R",https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&cs=1_182a3c84&cb=1647471227828&jobListingId=1007105124375&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-07e990e2c880841b-
462,Manager- Data Analytics,Royal Bank of Canada,4.1,Toronto,"Python, SQL, Tableau, Excel, R",https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&cs=1_5b54ff68&cb=1647471227832&jobListingId=1007720407923&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-663f6a6350a54dbb-
463,Product Manager - Profile,Indeed,4.4,Remote,Excel,https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&cs=1_0af5f92b&cb=1647471227831&jobListingId=1007471601088&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-5635d9c2f4654000-
464,Senior Business Analyst - Services Analytics,Angi,3.6,Vancouver,"Python, SQL, Tableau, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_18ddc55c&cb=1647471227830&jobListingId=1007703411940&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-6c291753b0515eb3-
465,Data Scientist -Product Analytics | Data Scientist - Analyse de produits,Facebook App,4.3,Remote,"Python, SQL",https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1136043&s=58&guid=0000017f94eff179909218280c96659a&src=GD_JOB_AD&t=SR&vt=w&cs=1_e7cd22e6&cb=1647471227827&jobListingId=1007450584517&jrtk=3-0-1fuaevsi6qt4u801-1fuaevsijn5f0800-2900dad68a4e7907-
466,Senior SQL and ETL Developer,TGT Solutions Inc,3.5,Toronto,"SQL, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_dfa49881&cb=1647470642654&jobListingId=1007702534138&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-8767238f52f5fc85-
467,SQL Database Administrator,Mobiz,3.1,Toronto,"SQL, Azure, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6bd6011e&cb=1647470642654&jobListingId=1007707831683&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-ea2a8b45912df96b-
468,SQL Server Data Warehouse Developer,"VassuTech Services Inc.,",4.2,Midtown Toronto,SQL,https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6945f53c&cb=1647470642653&jobListingId=1007676687469&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-90b777267f6a32b2-
469,HRMS Analyst,Yukon Government,3.8,Whitehorse,SQL,https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&cs=1_d943d206&cb=1647470642653&jobListingId=1007713243588&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-c39ab2898ab53c46-
470,SQL Developer,Compest solutions,,Remote,SQL,https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2915b58b&cb=1647470642653&jobListingId=1007720097238&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-50d28bb96b07ab1f-
471,SQL Server Developer,Cognizant,3.9,Toronto,SQL,https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&cs=1_109a031c&cb=1647470642654&jobListingId=1007700482443&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-53aa9859a19338b7-
472,"Data Analytics Consultant (SSIS, MDX, SQL)",Limelight Software,3.8,Toronto,"SQL, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4a8a3459&cb=1647470642654&jobListingId=1007718191730&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-62b2a21e194604eb-
473,SQL Developer,Mobiz,3.1,Toronto,"SQL, Azure, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3291d317&cb=1647470642653&jobListingId=1007719627275&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-113c7f1f83125bc4-
474,Product Engineer (JavaScript/SQL - Junior Level),DLT Global Inc.,5.0,Toronto,"Java, SQL",https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6706207c&cb=1647470642654&jobListingId=1007706094112&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-526683da899cd87f-
475,SQL DBA,AstraNorth,4.1,Toronto,SQL,https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_844a1296&cb=1647470642654&jobListingId=1007458761014&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-21d7654a02b2cb8f-
476,SQL Developer,Intact Public Entities,4.0,Cambridge,"SQL, Azure, Scala",https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a25f8816&cb=1647470642653&jobListingId=1007512493314&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-735f8ca4c9c80fdf-
477,PL/SQL Developer,Cognizant,3.9,Toronto,SQL,https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&cs=1_d45351a3&cb=1647470642654&jobListingId=1007664679683&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-4c0a428c6f8ed20c-
478,SQL DB Developer,FirstVibe Technologies INC.,,Toronto,SQL,https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_919608c5&cb=1647470642650&jobListingId=1007720359051&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-b1cf5a83cad3562c-
479,"SQL Developer Winnipeg 71,000 CAD",Togetherwork,3.7,Winnipeg,"Java, SQL, Excel, VB, Scala",https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_003a1b4e&cb=1647470642653&jobListingId=1007720043672&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-fa8817e988363b21-
480,MS SQL Developer,Pentagon Manufacturing Corp,,Stonewall,"Python, Java, SQL, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1c7be7a0&cb=1647470642652&jobListingId=1007709280202&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-3c737078bfc26cca-
482,Oracle PL/SQL developer,Cognizant,3.9,Mississauga,SQL,https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&cs=1_6294cdb7&cb=1647470642651&jobListingId=1007706149074&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-f7c12aec8141e944-
483,Software Tester/Quality Assurance,TruckRight Data Management Inc.,2.5,Belleville,"SQL, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_42a5cc73&cb=1647470642654&jobListingId=1007708452631&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-b866333e738e2a91-
484,Supply Chain Data Analyst,Mobis Parts Canada Corporation,3.3,Markham,"SQL, Power BI, Excel, MS office",https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=0000017f94e7044786822f015510d36b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9e9235ea&cb=1647470642651&jobListingId=1007718466858&jrtk=3-0-1fuaee13hr0bu801-1fuaee144q6jv800-d48d43c32e58052b-
485,Software Developer Student,City of Calgary,3.8,Calgary,Excel,https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=1136043&s=58&guid=0000017f94ddcdb3b0b6a3d03cede25e&src=GD_JOB_AD&t=SR&vt=w&cs=1_d494db30&cb=1647470038806&jobListingId=1007699539036&jrtk=3-0-1fuadrjfakuif801-1fuadrjfsq6ph800-d6030f5195e07116-
486,Machine Learning Platform Architect,Index Exchange,4.2,Toronto,"Spark, Excel, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1136043&s=58&guid=0000017f94ddcdb3b0b6a3d03cede25e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f81c8a7a&cb=1647470038800&jobListingId=1007720566203&jrtk=3-0-1fuadrjfakuif801-1fuadrjfsq6ph800-870f58cd09e57c57-
487,Student to Develop Machine Learning Application Tutorials,UBC Faculty of Forestry,4.3,Vancouver,Python,https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=0000017f94ddcdb3b0b6a3d03cede25e&src=GD_JOB_AD&t=SR&vt=w&cs=1_377ddf7d&cb=1647470038801&jobListingId=1007718420069&jrtk=3-0-1fuadrjfakuif801-1fuadrjfsq6ph800-074d8b2f1dc50e97-
488,Research Associate - Deep Learning Research Engineer,National Research Council Canada,4.5,Ottawa,"Python, C++, Pytorch",https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=1136043&s=58&guid=0000017f94ddcdb3b0b6a3d03cede25e&src=GD_JOB_AD&t=SR&vt=w&cs=1_5e4d37cd&cb=1647470038801&jobListingId=1007714810603&jrtk=3-0-1fuadrjfakuif801-1fuadrjfsq6ph800-572ee355ad4f681c-
489,"Data Scientist, Anti Money Laundering Modeling and Machine Learning",BMO Financial Group,3.8,Toronto,"Python, SQL, Scala, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=1136043&s=58&guid=0000017f94ddcdb3b0b6a3d03cede25e&src=GD_JOB_AD&t=SR&vt=w&cs=1_b0ca214b&cb=1647470038801&jobListingId=1007709293702&jrtk=3-0-1fuadrjfakuif801-1fuadrjfsq6ph800-a18d433e60c43ff6-
491,"Software Developer, Early Career",Google,4.5,Waterloo,"Python, Java, C++",https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136043&s=58&guid=0000017f94ddcdb3b0b6a3d03cede25e&src=GD_JOB_AD&t=SR&vt=w&cs=1_525884ed&cb=1647470038805&jobListingId=1007610907414&jrtk=3-0-1fuadrjfakuif801-1fuadrjfsq6ph800-369437712218a654-
492,Machine Learning Specialist,48Hour Discovery,,Edmonton,"Python, R, Pytorch",https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=1136043&s=58&guid=0000017f94ddcdb3b0b6a3d03cede25e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e388db1c&cb=1647470038800&jobListingId=1007663920346&jrtk=3-0-1fuadrjfakuif801-1fuadrjfsq6ph800-b7769f4fe3625efb-
493,DATA AND INFORMATION MANAGEMENT INTERN,Ministry of Natural Resources and Forestry,4.1,Peterborough,"Excel, PowerPoint",https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1136043&s=58&guid=0000017f94bd7783bd1fef57b42ce66f&src=GD_JOB_AD&t=SR&vt=w&cs=1_87e3c0b4&cb=1647467919620&jobListingId=1007712628864&jrtk=3-0-1fuabqtt9u2d8801-1fuabqttpmlvc800-5e0b8ff9a9c0e271-
